t_sec,mx_T,my_T,mz_T,qw,qx,qy,qz,heading_deg_level
1764191696.187904,1.085625000e-04,2.522500000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.286
1764191696.207355,1.085625000e-04,2.522500000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.286
1764191696.229841,1.088750000e-04,2.526875000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.310
1764191696.247308,1.088750000e-04,2.526875000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.310
1764191696.266763,1.088750000e-04,2.526875000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.310
1764191696.287801,1.073750000e-04,2.526875000e-04,2.576875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191696.307470,1.073750000e-04,2.526875000e-04,2.576875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191696.329286,1.077500000e-04,2.533750000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191696.347870,1.077500000e-04,2.533750000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191696.365686,1.077500000e-04,2.533750000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191696.387193,1.073750000e-04,2.526875000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191696.407901,1.073750000e-04,2.526875000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191696.429727,1.081875000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191696.447658,1.081875000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191696.465898,1.081875000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191696.487961,1.085625000e-04,2.526875000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.250
1764191696.507987,1.085625000e-04,2.526875000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.250
1764191696.529687,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191696.547813,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191696.565048,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191696.587924,1.073750000e-04,2.530625000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191696.608028,1.073750000e-04,2.530625000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191696.630460,1.077500000e-04,2.537500000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.008
1764191696.647598,1.077500000e-04,2.537500000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.008
1764191696.665274,1.077500000e-04,2.537500000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.008
1764191696.687825,1.077500000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191696.706921,1.077500000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191696.731159,1.088750000e-04,2.526875000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.310
1764191696.747515,1.088750000e-04,2.526875000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.310
1764191696.765508,1.088750000e-04,2.526875000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.310
1764191696.788457,1.081875000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191696.807957,1.081875000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191696.829995,1.070625000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.906
1764191696.847729,1.070625000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.906
1764191696.865537,1.070625000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.906
1764191696.887943,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191696.908195,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191696.930521,1.077500000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191696.947945,1.077500000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191696.965307,1.077500000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191696.986879,1.081875000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191697.007747,1.081875000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191697.030671,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.046988,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.065211,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.087312,1.073750000e-04,2.533750000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.966
1764191697.106630,1.073750000e-04,2.533750000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.966
1764191697.130497,1.081875000e-04,2.537500000e-04,2.553750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.146306,1.081875000e-04,2.537500000e-04,2.553750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.165566,1.081875000e-04,2.537500000e-04,2.553750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.187902,1.085625000e-04,2.530000000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.224
1764191697.207285,1.085625000e-04,2.530000000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.224
1764191697.229940,1.073750000e-04,2.537500000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.936
1764191697.246950,1.073750000e-04,2.537500000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.936
1764191697.265784,1.073750000e-04,2.537500000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.936
1764191697.286208,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.306858,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.329856,1.073750000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191697.347092,1.073750000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191697.365247,1.073750000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191697.385616,1.085625000e-04,2.533750000e-04,2.553750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191697.406522,1.085625000e-04,2.533750000e-04,2.553750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191697.429908,1.085625000e-04,2.533750000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191697.445895,1.085625000e-04,2.533750000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191697.465334,1.085625000e-04,2.533750000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191697.485896,1.070625000e-04,2.537500000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.876
1764191697.504982,1.070625000e-04,2.537500000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.876
1764191697.529887,1.081875000e-04,2.533750000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191697.546881,1.081875000e-04,2.533750000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191697.565442,1.081875000e-04,2.533750000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191697.586150,1.085625000e-04,2.526875000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.250
1764191697.605147,1.085625000e-04,2.526875000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.250
1764191697.630252,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.645595,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.665400,1.081875000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191697.685727,1.077500000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.008
1764191697.704673,1.077500000e-04,2.537500000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.008
1764191697.731186,1.073750000e-04,2.526875000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191697.745505,1.073750000e-04,2.526875000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191697.765383,1.073750000e-04,2.526875000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191697.785857,1.081875000e-04,2.533750000e-04,2.573750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191697.804468,1.081875000e-04,2.533750000e-04,2.573750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191697.829805,1.081875000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191697.845912,1.081875000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191697.865440,1.081875000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191697.885123,1.092500000e-04,2.530625000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.350
1764191697.905801,1.092500000e-04,2.530625000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.350
1764191697.929970,1.081875000e-04,2.526875000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.178
1764191697.946607,1.081875000e-04,2.526875000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.178
1764191697.965397,1.081875000e-04,2.526875000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.178
1764191697.984410,1.081875000e-04,2.537500000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.005613,1.081875000e-04,2.537500000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.030259,1.081875000e-04,2.537500000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.044435,1.081875000e-04,2.537500000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.064718,1.081875000e-04,2.537500000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.085332,1.081875000e-04,2.530625000e-04,2.576875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191698.105813,1.081875000e-04,2.530625000e-04,2.576875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191698.129116,1.077500000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191698.144944,1.077500000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191698.165102,1.077500000e-04,2.530625000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191698.185135,1.081875000e-04,2.533750000e-04,2.562500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191698.205479,1.081875000e-04,2.533750000e-04,2.562500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191698.229131,1.085625000e-04,2.533750000e-04,2.583750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191698.244731,1.085625000e-04,2.533750000e-04,2.583750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191698.265789,1.085625000e-04,2.533750000e-04,2.583750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191698.284968,1.085625000e-04,2.533750000e-04,2.553750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191698.305083,1.085625000e-04,2.533750000e-04,2.553750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191698.329157,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191698.345213,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191698.365990,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191698.384821,1.081875000e-04,2.537500000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.405593,1.081875000e-04,2.537500000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.428659,1.077500000e-04,2.530000000e-04,2.556875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191698.446277,1.077500000e-04,2.530000000e-04,2.556875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191698.465747,1.077500000e-04,2.530000000e-04,2.556875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191698.484992,1.073750000e-04,2.537500000e-04,2.573750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.936
1764191698.505692,1.073750000e-04,2.537500000e-04,2.573750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.936
1764191698.528494,1.073750000e-04,2.530000000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.997
1764191698.545762,1.073750000e-04,2.530000000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.997
1764191698.566081,1.073750000e-04,2.530000000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.997
1764191698.585255,1.081875000e-04,2.537500000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.605386,1.081875000e-04,2.537500000e-04,2.561875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.091
1764191698.627895,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191698.645751,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191698.666092,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191698.685946,1.077500000e-04,2.530625000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191698.705426,1.077500000e-04,2.530625000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191698.728539,1.081875000e-04,2.530000000e-04,2.580625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191698.745956,1.081875000e-04,2.530000000e-04,2.580625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191698.765946,1.081875000e-04,2.530000000e-04,2.580625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191698.786047,1.077500000e-04,2.540625000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.982
1764191698.806496,1.077500000e-04,2.540625000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.982
1764191698.827586,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191698.845907,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191698.866128,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191698.886175,1.070625000e-04,2.526875000e-04,2.563750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.962
1764191698.905842,1.070625000e-04,2.526875000e-04,2.563750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.962
1764191698.928339,1.081875000e-04,2.522500000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.214
1764191698.945994,1.081875000e-04,2.522500000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.214
1764191698.966535,1.081875000e-04,2.522500000e-04,2.570625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.214
1764191698.986101,1.077500000e-04,2.537500000e-04,2.563750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.008
1764191699.005984,1.077500000e-04,2.537500000e-04,2.563750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.008
1764191699.027269,1.085625000e-04,2.533750000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191699.046483,1.085625000e-04,2.533750000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191699.065964,1.085625000e-04,2.533750000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.193
1764191699.085824,1.081875000e-04,2.530625000e-04,2.557500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191699.106538,1.081875000e-04,2.530625000e-04,2.557500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191699.129149,1.073750000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191699.146717,1.073750000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191699.166237,1.073750000e-04,2.530625000e-04,2.565625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,22.992
1764191699.185988,1.081875000e-04,2.540625000e-04,2.567500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.066
1764191699.206137,1.081875000e-04,2.540625000e-04,2.567500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.066
1764191699.227015,1.081875000e-04,2.530625000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191699.246222,1.081875000e-04,2.530625000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191699.266221,1.081875000e-04,2.530625000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.147
1764191699.286446,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191699.306671,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.022
1764191699.327427,1.085625000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.250
1764191699.346313,1.085625000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.250
1764191699.367201,1.085625000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.250
1764191699.387149,1.081875000e-04,2.540625000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.066
1764191699.406504,1.081875000e-04,2.540625000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.066
1764191699.427348,1.081875000e-04,2.533750000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191699.446790,1.081875000e-04,2.533750000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191699.466466,1.081875000e-04,2.533750000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.122
1764191699.486498,1.077500000e-04,2.533750000e-04,2.557500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191699.506732,1.077500000e-04,2.533750000e-04,2.557500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.038
1764191699.528010,1.077500000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191699.547011,1.077500000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191699.567067,1.077500000e-04,2.530000000e-04,2.565000000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.069
1764191699.587212,1.085625000e-04,2.530625000e-04,2.577500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.219
1764191699.606476,1.085625000e-04,2.530625000e-04,2.577500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.219
1764191699.627726,1.081875000e-04,2.530000000e-04,2.576875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191699.647007,1.081875000e-04,2.530000000e-04,2.576875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191699.666774,1.081875000e-04,2.530000000e-04,2.576875000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.152
1764191699.687015,1.077500000e-04,2.530625000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191699.706576,1.077500000e-04,2.530625000e-04,2.568750000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.064
1764191699.728099,1.081875000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.178
1764191699.746953,1.081875000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.178
1764191699.766752,1.081875000e-04,2.526875000e-04,2.572500000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.178
1764191699.787238,1.085625000e-04,2.537500000e-04,2.560625000e-04,9.983605268e-01,6.347710142e-03,-5.688524858e-02,-1.831070233e-04,23.163
